"affy_hg_u133_plus_2","avg_expression","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title","norm_p_value","p_value_plat_rank","norm_p_value_plat_rank","norm_avg_exprss","GEOreflect_rank","pval_rank","study_pval","study_B_val","study_pval_rank","wnt_assoc"
"226440_at",8.5461480855,1.53622905923468e-05,1.86005237716206e-07,11.8370720449063,7.77866138228071,1.19541559033334,"100653247///56940","LOC100653247///DUSP22","dual specificity protein phosphatase 22-like///dual specificity phosphatase 22",0.999999813994764,10,0.99,0.512657568582953,288,662,1.86005237716206e-07,7.77866138228071,662,FALSE
"226446_at",6.30283361,1.31533331783869e-06,3.7014046053943e-09,-17.41747710159,11.7003765934468,-2.45579252,"55502","HES6","hes family bHLH transcription factor 6",0.999999996298613,10,0.99,0.225893568252089,1186,153,3.7014046053943e-09,11.7003765934468,153,FALSE
"226517_at",5.16041320716667,0.00107516863921489,6.67027347822025e-05,6.31338068479609,1.64007399156028,1.282039485,"586","BCAT1","branched chain amino acid transaminase 1",0.999933297259472,104,0.896,0.0798574024117803,1591,1589,6.67027347822025e-05,1.64007399156028,1589,FALSE
"226519_s_at",6.48668445616667,6.60396303139571e-06,4.7468815205094e-08,13.5651352596446,9.16996820464512,1.319262831,"85007","PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase",0.999999952531199,12,0.988,0.249395312963658,1098,393,4.7468815205094e-08,9.16996820464512,393,FALSE
"226558_at",7.6977239895,3.26870040299809e-05,5.36562530790516e-07,10.6320790488432,6.68668400601198,1.21959548766666,"100132288///727764///389834","TEKT4P2///MAFIP///LOC389834","tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)///ankyrin repeat domain 57 pseudogene",0.999999463437441,24,0.976,0.404203096237149,569,896,5.36562530790516e-07,6.68668400601198,896,FALSE
"226620_x_at",8.15196960966667,4.37140522137947e-05,8.33105485263357e-07,-10.1631538508079,6.23055986780255,-1.067088678,"26528","DAZAP1","DAZ associated protein 1",0.999999166894461,19,0.981,0.462269538813255,398,1037,8.33105485263357e-07,6.23055986780255,1037,FALSE
"226630_at",5.88959702133333,0.000137495679442298,4.20965837966333e-06,-8.57947790234151,4.54108795304336,-1.05648194666667,"55320","MIS18BP1","MIS18 binding protein 1",0.999995790341275,39,0.961,0.173069330481002,1401,1404,4.20965837966333e-06,4.54108795304336,1404,FALSE
"226661_at",7.88700713566667,1.02353935701732e-06,2.13412870050251e-09,-18.3723455920884,12.2313374994886,-2.26662705533333,"157313","CDCA2","cell division cycle associated 2",0.999999997865889,19,0.981,0.428399254547885,484,114,2.13412870050251e-09,12.2313374994886,114,FALSE
"226665_at",6.43957270483333,7.51371546036272e-05,1.79751985773286e-06,9.38456559422262,5.43030229042993,1.707882743,"130872","AHSA2","AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)",0.999998202480005,24,0.976,0.243372994460173,1127,1236,1.79751985773286e-06,5.43030229042993,1236,FALSE
"226673_at",6.22461851066667,1.11512804855588e-05,1.12991484023769e-07,12.4437733743349,8.28884695396833,1.32885889266667,"10044","SH2D3C","SH2 domain containing 3C",0.999999887008524,18,0.982,0.215895293370854,1220,554,1.12991484023769e-07,8.28884695396833,554,FALSE
"226675_s_at",10.1918906606667,1.35545566337957e-06,3.86741807932715e-09,17.3434367256324,11.657807164874,1.62796225866666,"378938","MALAT1","metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)",0.9999999961326,8,0.992,0.723033656966381,73,156,3.86741807932715e-09,11.657807164874,156,FALSE
"226698_at",5.545957258,0.00230578161762485,0.000183366044324332,5.59389426916945,0.578101102830053,1.32492487866667,"89848","FCHSD1","FCH and double SH3 domains 1",0.999816633939849,37,0.963,0.129141689357814,1499,1607,0.000183366044324332,0.578101102830053,1607,FALSE
"226700_at",5.14039761666667,5.30086664730112e-05,1.08877425604374e-06,9.88639899084133,5.95244323381727,1.10487263,"199746","U2AF1L4","U2 small nuclear RNA auxiliary factor 1 like 4",0.999998911225668,9,0.991,0.0772987995661024,1584,1109,1.08877425604374e-06,5.95244323381727,1109,FALSE
"226713_at",7.25294488283333,1.98614668439592e-05,2.66999142758299e-07,11.4133953968719,7.4071740333093,1.12472205566667,"152137","CCDC50","coiled-coil domain containing 50",0.999999733000852,25,0.975,0.347346762769728,758,735,2.66999142758299e-07,7.4071740333093,735,FALSE
"226725_at",5.478297625,2.51863858759417e-05,3.6821836163922e-07,11.0476940213397,7.07585526073165,1.400839152,"162394","SLFN5","schlafen family member 5",0.999999631781625,40,0.96,0.120492724965216,1517,799,3.6821836163922e-07,7.07585526073165,799,FALSE
"226742_at",7.28568749616667,0.000108574178979966,3.05417626467649e-06,8.87640250235188,4.87676567081616,1.01451486233333,"51128","SAR1B","secretion associated Ras related GTPase 1B",0.99999694582349,48,0.952,0.35153226724683,776,1358,3.05417626467649e-06,4.87676567081616,1358,FALSE
"226785_at",6.023685779,3.23394784573177e-06,1.64433013463819e-08,-15.0591186403848,10.2339269121801,-1.60565909666667,"286410","ATP11C","ATPase phospholipid transporting 11C",0.999999983556715,13,0.987,0.190209962776579,1324,278,1.64433013463819e-08,10.2339269121801,278,FALSE
"226837_at",6.21489527383333,3.70931016082957e-05,6.38401620729881e-07,10.4447445364097,6.50668724981493,1.31872341766667,"161742","SPRED1","sprouty related EVH1 domain containing 1",0.999999361598342,30,0.97,0.214652367191336,1235,941,6.38401620729881e-07,6.50668724981493,941,FALSE
"226838_at",6.45268575533333,6.56280933185257e-05,1.48841034686734e-06,9.57095963089687,5.62699434224809,1.068446786,"130502","TTC32","tetratricopeptide repeat domain 32",0.999998511589543,20,0.98,0.245049242199395,1116,1197,1.48841034686734e-06,5.62699434224809,1197,FALSE
"226880_at",9.1635111815,3.7160599220728e-05,6.40242971484696e-07,-10.4416632959839,6.50370226762646,-1.07904099633333,"64710","NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1",0.999999359756991,11,0.989,0.591575398873398,168,942,6.40242971484696e-07,6.50370226762646,942,FALSE
"226931_at",6.97997711183333,0.000107886454250186,3.01888252530481e-06,8.88730632963868,4.88891696808977,1.006857131,"83857","TMTC1","transmembrane and tetratricopeptide repeat containing 1",0.999996981117232,41,0.959,0.312453157424488,914,1356,3.01888252530481e-06,4.88891696808977,1356,FALSE
"226936_at",7.54077274233333,3.67358570989784e-07,2.81792946771067e-10,-22.3278470412228,14.1233785923202,-2.661786198,"387103","CENPW","centromere protein W",0.999999999718225,14,0.986,0.384139940586892,624,41,2.81792946771067e-10,14.1233785923202,41,FALSE
"226980_at",6.01766838133333,8.30514903819762e-06,7.12412418640088e-08,-13.0294254454089,8.75856777621519,-1.59855571066667,"55789","DEPDC1B","DEP domain containing 1B",0.99999992875877,38,0.962,0.18944075585293,1345,469,7.12412418640088e-08,8.75856777621519,469,TRUE
"227003_at",7.198556809,0.000160185458571984,5.25819270092349e-06,-8.37820579128181,4.30818145199382,-1.03185581933333,"9364","RAB28","RAB28, member RAS oncogene family",0.999994741806863,22,0.978,0.340394308357708,781,1444,5.25819270092349e-06,4.30818145199382,1444,FALSE
"227052_at",5.64211525666667,1.01975919076353e-06,2.10759558401974e-09,18.3946022122183,12.2433272832718,2.36618871133333,"201895","SMIM14","small integral membrane protein 14",0.999999997892422,14,0.986,0.141433613946459,1467,113,2.10759558401974e-09,12.2433272832718,113,FALSE
"227062_at",8.68246753233333,1.50699815063198e-06,4.74080808246366e-09,17.0036615222936,11.4597558116585,2.058857626,"693197///283131","MIR612///NEAT1","microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)",0.99999999525921,8,0.992,0.53008335097938,266,172,4.74080808246366e-09,11.4597558116585,172,FALSE
"227074_at",6.83958071316667,4.17553122238799e-05,7.66755070375408e-07,10.2502606759544,6.31670285535635,1.21928675366667,"100131564","CCDC18-AS1","CCDC18 antisense RNA 1",0.999999233244882,24,0.976,0.29450621625623,955,1000,7.66755070375408e-07,6.31670285535635,1000,FALSE
"227085_at",7.20709115583333,1.1052731724778e-05,1.1158862207732e-07,-12.4593240962549,8.30160104917135,-1.36780330966667,"94239","H2AFV","H2A histone family member V",0.999999888411386,9,0.991,0.341485258139768,759,552,1.1158862207732e-07,8.30160104917135,552,FALSE
"227087_at",9.14426220183333,8.56693019547069e-06,7.61504906264061e-08,12.9433262262432,8.69085224743228,1.29068073633334,"3631","INPP4A","inositol polyphosphate-4-phosphatase type I A",0.999999923849521,18,0.982,0.589114792270184,178,486,7.61504906264061e-08,8.69085224743228,486,FALSE
"227108_at",6.2731392715,0.000504630794577084,2.4292423435334e-05,7.08632269028336,2.70183001007633,1.05203155033334,"57519","STARD9","StAR related lipid transfer domain containing 9",0.999975707574484,28,0.972,0.22209772625649,1207,1557,2.4292423435334e-05,2.70183001007633,1557,FALSE
"227109_at",7.2312869715,1.299039448848e-05,1.41367804675731e-07,12.1677774619657,8.05983844690044,1.163114613,"120227","CYP2R1","cytochrome P450 family 2 subfamily R member 1",0.999999858632201,12,0.988,0.344578221238619,748,595,1.41367804675731e-07,8.05983844690044,595,FALSE
"227134_at",6.163057383,1.13548658101772e-07,4.15358603024314e-11,26.8124830757945,15.8056417697174,2.58544181266667,"84958","SYTL1","synaptotagmin like 1",0.999999999958482,4,0.996,0.208025903935101,1238,20,4.15358603024314e-11,15.8056417697174,20,FALSE
"227165_at",6.42376535183333,3.87068679120465e-05,6.8741415167073e-07,-10.3658516605541,6.43000702243003,-1.34467593166667,"221150","SKA3","spindle and kinetochore associated complex subunit 3",0.999999312585807,34,0.966,0.241352332698111,1152,970,6.8741415167073e-07,6.43000702243003,970,FALSE
"227168_at",5.9355273375,0.000159315357270018,5.21581142228317e-06,8.38546569879846,4.31665939891454,1.00597039566667,"440823","MIAT","myocardial infarction associated transcript (non-protein coding)",0.999994784188145,27,0.973,0.178940625542065,1368,1442,5.21581142228317e-06,4.31665939891454,1442,FALSE
"227171_at",7.15424931233333,4.6571126800648e-06,2.80567837607906e-08,-14.2884285702985,9.69966749129309,-1.45815451466667,"10575","CCT4","chaperonin containing TCP1 subunit 4",0.999999971943232,4,0.996,0.334730459116978,778,329,2.80567837607906e-08,9.69966749129309,329,FALSE
"227211_at",7.8369371005,8.32783763230782e-06,7.26454966784069e-08,-13.0041532933747,8.7387384991842,-1.40408018966666,"26147","PHF19","PHD finger protein 19",0.999999927354515,25,0.975,0.421998777156993,512,475,7.26454966784069e-08,8.7387384991842,475,FALSE
"227212_s_at",8.25602269133333,0.000123685807616583,3.62529237148687e-06,-8.71679605780966,4.69748366315367,-1.14630630333333,"26147","PHF19","PHD finger protein 19",0.999996374707333,60,0.94,0.47557069577157,412,1378,3.62529237148687e-06,4.69748366315367,1378,FALSE
"227223_at",7.43308444183333,0.000133799960720352,4.05988358180272e-06,8.6126106128526,4.57900787160467,1.02573971633333,"9584","RBM39","RNA binding motif protein 39",0.999995940116086,24,0.976,0.370374091804888,669,1398,4.05988358180272e-06,4.57900787160467,1398,FALSE
"227291_s_at",8.37217214266667,7.17299711361448e-06,5.58322882648752e-08,-13.3486869816856,9.00577232605109,-1.527071504,"388962","BOLA3","bolA family member 3",0.999999944167725,18,0.982,0.490418137654705,332,424,5.58322882648752e-08,9.00577232605109,424,FALSE
"227318_at",5.89111717383333,0.000132993270213393,4.01594676035322e-06,-8.62258155646717,4.59039646077606,-1.00891485833333,"100507421","TMEM178B","transmembrane protein 178B",0.999995984052911,38,0.962,0.173263652327883,1399,1395,4.01594676035322e-06,4.59039646077606,1395,FALSE
"227350_at",7.46374974516667,0.000260151182633241,9.94926607930695e-06,-7.82078205517935,3.63946288985482,-1.13607661166667,"3070","HELLS","helicase, lymphoid-specific",0.999990050733079,75,0.925,0.374294052715971,726,1502,9.94926607930695e-06,3.63946288985482,1502,FALSE
"227353_at",7.88603652033333,2.34072646077268e-06,9.84667738413748e-09,15.8344455993357,10.7425288596375,1.557014502,"147138","TMC8","transmembrane channel like 8",0.99999999015334,11,0.989,0.42827518030916,470,230,9.84667738413748e-09,10.7425288596375,230,FALSE
"227354_at",5.39944060783333,3.15919678196396e-05,5.06686749597792e-07,10.694452280529,6.74597267216644,1.637517357,"55824","PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1",0.999999493313225,43,0.957,0.110412393409457,1541,876,5.06686749597792e-07,6.74597267216644,876,FALSE
"227383_at",6.402989879,6.70618814920337e-05,1.53076711480841e-06,9.54305454841575,5.59775795474984,1.06602155,"727820","LOC727820","uncharacterized LOC727820",0.999998469232771,26,0.974,0.238696593717457,1155,1204,1.53076711480841e-06,5.59775795474984,1204,FALSE
"227404_s_at",5.638039741,4.57866082793332e-06,2.72165481312909e-08,14.3313003374544,9.730180788772,2.54756024866667,"1958","EGR1","early growth response 1",0.999999972783468,33,0.967,0.140912638760524,1477,325,2.72165481312909e-08,9.730180788772,325,FALSE
"227478_at",7.0730483115,6.38791797905867e-05,1.43165006623403e-06,9.60973470618977,5.66749752571889,1.101035717,"26040","SETBP1","SET binding protein 1",0.999998568349828,52,0.948,0.324350494968328,877,1188,1.43165006623403e-06,5.66749752571889,1188,FALSE
"227510_x_at",8.59750142883333,7.48122917663737e-06,5.95565443661655e-08,13.2634238905341,8.94034502628254,1.743442425,"378938","MALAT1","metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)",0.999999940443469,12,0.988,0.519222091892307,282,435,5.95565443661655e-08,8.94034502628254,435,FALSE
"227525_at",6.86729803266667,0.00010911894446489,3.07947931064152e-06,8.86866888013198,4.86813982397108,1.068258836,"113263","GLCCI1","glucocorticoid induced 1",0.999996920520441,45,0.955,0.298049334934006,964,1362,3.07947931064152e-06,4.86813982397108,1362,FALSE
"227578_at",5.2097744735,5.52540515798563e-05,1.15207350344831e-06,-9.82876560989672,5.89366369919567,-1.06151474233333,"100128191","TMPO-AS1","TMPO antisense RNA 1",0.999998847926415,22,0.978,0.0861672775317137,1577,1123,1.15207350344831e-06,5.89366369919567,1123,FALSE
"227584_at",5.87459646466667,0.000222896308331975,8.09234882558702e-06,7.99823583879669,3.85621662057061,1.159670522,"89796","NAV1","neuron navigator 1",0.999991907650493,40,0.96,0.17115180189377,1406,1485,8.09234882558702e-06,3.85621662057061,1485,FALSE
"227596_at",5.75594834316667,7.43554839337428e-05,1.77337999176224e-06,9.39782293608076,5.44440199079791,1.12265615566667,"729614","FLJ37453","uncharacterized LOC729614",0.999998226619873,14,0.986,0.155984953765846,1429,1232,1.77337999176224e-06,5.44440199079791,1232,FALSE
"227629_at",6.822014622,0.00541630067660703,0.00056050167769991,-4.85291567131216,-0.591472131765854,-1.134765854,"5618","PRLR","prolactin receptor",0.999439498273885,66,0.934,0.292260734123367,1001,1618,0.00056050167769991,-0.591472131765854,1618,FALSE
"227639_at",6.048723541,7.61668981564176e-05,1.84026469985601e-06,-9.36155724714306,5.4057916889246,-1.01770207466667,"10026","PIGK","phosphatidylinositol glycan anchor biosynthesis class K",0.999998159735159,31,0.969,0.193410552292166,1326,1243,1.84026469985601e-06,5.4057916889246,1243,FALSE
"227749_at",6.10367392233333,4.56422737281119e-05,8.81962661969914e-07,10.1036956739349,6.17138041108117,1.077661208,"5452","POU2F2","POU class 2 homeobox 2",0.99999911803728,24,0.976,0.200434886750375,1294,1049,8.81962661969914e-07,6.17138041108117,1049,FALSE
"227755_at",9.0261837595,1.72439212621454e-06,5.92360531947492e-09,16.6391170799523,11.2422115828655,1.883030619,"2081","ERN1","endoplasmic reticulum to nucleus signaling 1",0.999999994076412,19,0.981,0.57402076651225,205,187,5.92360531947492e-09,11.2422115828655,187,FALSE
"227767_at",6.1167134275,0.00051367951173689,2.49865968239606e-05,7.06395819527116,2.67221747841723,1.16997643633333,"1456","CSNK1G3","casein kinase 1 gamma 3",0.999975013401035,31,0.969,0.202101733153216,1293,1560,2.49865968239606e-05,2.67221747841723,1560,TRUE
"227791_at",7.48320895983333,3.34100322914965e-05,5.57191514494935e-07,10.5911735324508,6.64762852536389,1.09015901633333,"285195","SLC9A9","solute carrier family 9 member A9",0.999999442808456,20,0.98,0.376781533763347,648,910,5.57191514494935e-07,6.64762852536389,910,FALSE
"227896_at",5.70606456583333,3.78724279796813e-05,6.57957174859741e-07,-10.4125035480398,6.47541394696415,-1.08093792166667,"56647","BCCIP","BRCA2 and CDKN1A interacting protein",0.999999342042787,22,0.978,0.149608285806026,1449,948,6.57957174859741e-07,6.47541394696415,948,FALSE
"227916_x_at",6.8634882285,2.07516368651179e-05,2.82002125117195e-07,-11.3504733104904,7.35088622817363,-1.244699115,"51010","EXOSC3","exosome component 3",0.999999717997869,22,0.978,0.297562325780701,941,743,2.82002125117195e-07,7.35088622817363,743,FALSE
"227928_at",5.14012204783333,4.94779336438022e-05,9.90863321565017e-07,-9.98311882075958,6.05041302782858,-1.30613370233333,"55010","PARPBP","PARP1 binding protein",0.999999009136611,52,0.948,0.0772635734656711,1587,1083,9.90863321565017e-07,6.05041302782858,1083,FALSE
"227983_at",6.41419485666667,6.33918629389136e-05,1.40986749581562e-06,9.62505985472069,5.68346676673409,1.03996574666667,"196383","RILPL2","Rab interacting lysosomal protein like 2",0.999998590132401,26,0.974,0.240128931561483,1146,1182,1.40986749581562e-06,5.68346676673409,1182,FALSE
"227985_at",7.423392739,1.20748040112673e-05,1.26545271119455e-07,12.3035410789123,8.17311914510814,1.370086244,"100506098","LOC100506098","uncharacterized LOC100506098",0.999999873454736,23,0.977,0.369135196632206,672,573,1.26545271119455e-07,8.17311914510814,573,FALSE
"228049_x_at",9.02428681933333,0.000113699180377658,3.2440918406794e-06,8.81997844218018,4.81368962428311,1.04515216933333,"100507303","SNHG19","small nucleolar RNA host gene 19",0.999996755907897,42,0.958,0.573778279711347,230,1369,3.2440918406794e-06,4.81368962428311,1369,FALSE
"228069_at",6.55111216716667,1.06405801953866e-05,1.0486863604339e-07,-12.536889271299,8.36498291123949,-1.533387765,"113115","MTFR2","mitochondrial fission regulator 2",0.999999895131373,41,0.959,0.257631139166492,1094,538,1.0486863604339e-07,8.36498291123949,538,FALSE
"228097_at",5.32075111516667,7.50342113507678e-06,6.01097111506837e-08,13.2512565322813,8.93097344035508,1.43844142166667,"29116","MYLIP","myosin regulatory light chain interacting protein",0.999999939890302,19,0.981,0.100353476593495,1560,438,6.01097111506837e-08,8.93097344035508,438,FALSE
"228098_s_at",6.20852407766667,0.000161005814468038,5.29274275875316e-06,8.37233403267376,4.30132030025243,1.32273520266667,"29116","MYLIP","myosin regulatory light chain interacting protein",0.999994707256802,62,0.938,0.213837934030226,1272,1445,5.29274275875316e-06,4.30132030025243,1445,FALSE
"228167_at",8.03688645233333,6.97278647153475e-05,1.62065964879578e-06,9.48650884651006,5.53828838696755,1.017242334,"89857","KLHL6","kelch like family member 6",0.999998379340229,23,0.977,0.447558401820187,436,1216,1.62065964879578e-06,5.53828838696755,1216,FALSE
"228204_at",8.88724956983333,0.000251555735094398,9.51471897897057e-06,-7.85889702547553,3.68633045379087,-1.56533281633333,"5692","PSMB4","proteasome subunit beta 4",0.999990485280217,18,0.982,0.556260740244572,239,1497,9.51471897897057e-06,3.68633045379087,1497,TRUE
"228273_at",8.02164063166667,1.51488620239258e-05,1.81492976173467e-07,-11.8663448014264,7.80385514122164,-1.34540717333333,"55771","PRR11","proline rich 11",0.999999818507026,50,0.95,0.445609521014376,473,655,1.81492976173467e-07,7.80385514122164,655,FALSE
"228275_at",7.47094236666667,3.19818671211338e-05,5.14751587866443e-07,10.6772289783444,6.72963282260699,1.06909825133334,"100505687","LINC00888","long intergenic non-protein coding RNA 888",0.999999485248386,18,0.982,0.375213489084225,652,880,5.14751587866443e-07,6.72963282260699,880,FALSE
"228291_s_at",6.96726715416667,0.000126226006204515,3.73772115308844e-06,8.68859629591142,4.66552968134369,1.06991391833333,"55857","KIZ","kizuna centrosomal protein",0.999996262278542,41,0.959,0.31082843724177,920,1386,3.73772115308844e-06,4.66552968134369,1386,FALSE
"228318_s_at",5.65812033466667,1.43492191182651e-05,1.67177916384726e-07,11.9647359676522,7.88809810539514,1.498609976,"285464","CRIPAK","cysteine rich PAK1 inhibitor",0.999999832822087,12,0.988,0.143479550993188,1460,637,1.67177916384726e-07,7.88809810539514,637,FALSE
"228323_at",6.55393960233333,2.1653389888698e-06,8.59462900310541e-09,-16.0461680409689,10.8766900925738,-1.71196824933333,"57082","KNL1","kinetochore scaffold 1",0.999999991405388,32,0.968,0.257992571604042,1085,217,8.59462900310541e-09,10.8766900925738,217,FALSE
"228361_at",7.55698738533333,2.67632956396982e-05,4.0187774522528e-07,-10.9499272642335,6.98554196911633,-1.19515145066667,"1870","E2F2","E2F transcription factor 2",0.999999598122238,25,0.975,0.38621266643135,629,821,4.0187774522528e-07,6.98554196911633,821,FALSE
"228401_at",6.21914783783333,9.60965671885261e-05,2.59596945107367e-06,-9.02984930529417,5.0466456715829,-1.32302414833333,"29028","ATAD2","ATPase family, AAA domain containing 2",0.999997404030343,60,0.94,0.215195974553398,1264,1329,2.59596945107367e-06,5.0466456715829,1329,FALSE
"228426_at",5.07181731433333,0.000213138674289577,7.64843308561775e-06,8.04721144792991,3.91539339905617,1.02279428733333,"29121","CLEC2D","C-type lectin domain family 2 member D",0.999992351566272,19,0.981,0.0685321455566937,1600,1483,7.64843308561775e-06,3.91539339905617,1483,FALSE
"228486_at",5.76393867183333,6.97487326111444e-05,1.62523795787102e-06,9.48372053083157,5.53534802716638,1.01321252233333,"23446","SLC44A1","solute carrier family 44 member 1",0.99999837476192,42,0.958,0.157006361436253,1440,1219,1.62523795787102e-06,5.53534802716638,1219,FALSE
"228549_at",7.09514125233333,1.62761912516173e-05,2.0272677169367e-07,11.7349559875416,7.69030234517955,1.25710560466667,"","","",0.999999797273229,11,0.989,0.327174646535856,815,681,2.0272677169367e-07,7.69030234517955,681,FALSE
"228551_at",5.7427341695,0.000380093453404177,1.67957162034658e-05,7.38377336308528,3.08961830171416,1.01589112833333,"160518","DENND5B","DENN domain containing 5B",0.999983204282363,69,0.931,0.154295779402151,1454,1540,1.67957162034658e-05,3.08961830171416,1540,FALSE
"228562_at",6.10108174383333,5.6976774972747e-05,1.20570880006343e-06,9.78255762679578,5.84631838251653,1.21133155766667,"65986","ZBTB10","zinc finger and BTB domain containing 10",0.999998794291114,37,0.963,0.200103527289029,1308,1135,1.20570880006343e-06,5.84631838251653,1135,FALSE
"228582_x_at",8.339859231,0.000151098412084206,4.82243674598885e-06,8.45605978202313,4.39879549594456,2.42158229266667,"378938","MALAT1","metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)",0.999995177562855,41,0.959,0.486287562154449,368,1426,4.82243674598885e-06,4.39879549594456,1426,FALSE
"228597_at",6.41121376883333,1.20547034544479e-06,3.15285339549346e-09,-17.6906976894211,11.8556841968709,-1.85869353766666,"54069","MIS18A","MIS18 kinetochore protein A",0.999999996847165,13,0.987,0.239747857627463,1131,143,3.15285339549346e-09,11.8556841968709,143,FALSE
"228614_at",7.31060565633333,7.58496331452346e-05,1.82566286637638e-06,-9.36935126996471,5.41410033501568,-1.018207786,"205251","LINC00116","long intergenic non-protein coding RNA 116",0.999998174336994,23,0.977,0.354717568000834,721,1240,1.82566286637638e-06,5.41410033501568,1240,FALSE
"228620_at",5.65199006833333,0.000158966643892682,5.19857995939855e-06,-8.38843570557469,4.32012602771054,-1.007285648,"101927027","LOC101927027","uncharacterized LOC101927027",0.99999480141961,30,0.97,0.142695916011985,1473,1441,5.19857995939855e-06,4.32012602771054,1441,FALSE
"228622_s_at",6.6260196865,3.83032527872532e-05,6.67636029378186e-07,10.3969289006089,6.46027538806906,1.310018199,"3338","DNAJC4","DnaJ heat shock protein family (Hsp40) member C4",0.999999332363931,18,0.982,0.267206604458357,1042,952,6.67636029378186e-07,6.46027538806906,952,FALSE
"228643_at",5.82030142616667,0.00116766412729005,7.41048829017013e-05,-6.23610360087844,1.52947738571786,-1.02395306633333,"100506233","RAB30-AS1","RAB30 antisense RNA 1 (head to head)",0.999925895110713,30,0.97,0.164211240234483,1417,1591,7.41048829017013e-05,1.52947738571786,1591,FALSE
"228674_s_at",7.11360507333333,3.6089977979258e-05,6.12556004842276e-07,10.4890409476009,6.54951189891682,1.22818485733333,"27436","EML4","echinoderm microtubule associated protein like 4",0.99999938744396,17,0.983,0.329534885917886,812,928,6.12556004842276e-07,6.54951189891682,928,FALSE
"228693_at",6.96044723966667,6.57171771659667e-05,1.4916326815357e-06,9.56880663899951,5.62474125101162,1.19656452066667,"152137","CCDC50","coiled-coil domain containing 50",0.999998508367208,26,0.974,0.309956644193897,897,1198,1.4916326815357e-06,5.62474125101162,1198,FALSE
"228702_at",7.72654952033333,8.88394586804028e-07,1.47862656422801e-09,19.0358348870601,12.5815830243862,1.957538344,"378805","LINC-PINT","long intergenic non-protein coding RNA, p53 induced transcript",0.999999998521392,11,0.989,0.40788787811847,538,91,1.47862656422801e-09,12.5815830243862,91,FALSE
"228713_s_at",5.48270807616667,0.000399920060296108,1.78900791349032e-05,7.33229262137857,3.02330166571264,1.010916429,"51171","HSD17B14","hydroxysteroid 17-beta dehydrogenase 14",0.999982109919337,27,0.973,0.121056515121982,1514,1543,1.78900791349032e-05,3.02330166571264,1543,FALSE
"228729_at",5.85796118716667,1.90617819554452e-06,7.00762354466298e-09,-16.3689088071698,11.0774746642778,-1.93453981033333,"891","CCNB1","cyclin B1",0.999999992992394,28,0.972,0.169025306132871,1407,201,7.00762354466298e-09,11.0774746642778,201,FALSE
"228801_at",6.58687134933333,1.20971357568933e-05,1.27149846031919e-07,12.2976719447552,8.16824735428661,1.35454519066667,"94101","ORMDL1","ORMDL sphingolipid biosynthesis regulator 1",0.999999872850161,11,0.989,0.262202253131416,1051,574,1.27149846031919e-07,8.16824735428661,574,FALSE
"228885_at",5.07188845083333,0.000379774602462282,1.67746806574561e-05,7.38479801046325,3.09093487761815,1.04082503966667,"256691","MAMDC2","MAM domain containing 2",0.999983225317911,77,0.923,0.0685412389707167,1602,1539,1.67746806574561e-05,3.09093487761815,1539,FALSE
"228910_at",5.99274419583333,3.85455364770978e-05,6.81402334565026e-07,10.3751942108153,6.4391150035012,1.12847965366667,"3732","CD82","CD82 molecule",0.999999318597625,21,0.979,0.186254684877582,1343,962,6.81402334565026e-07,6.4391150035012,962,FALSE
"228953_at",5.35223859666667,9.96718845609467e-05,2.71078358193192e-06,8.98879305519632,5.00142822425152,1.052351876,"123720","WHAMM","WAS protein homolog associated with actin, golgi membranes and microtubules",0.999997289216202,34,0.966,0.104378536946779,1556,1336,2.71078358193192e-06,5.00142822425152,1336,FALSE
"229025_s_at",6.86615137266667,0.000152266621244782,4.88200067749618e-06,-8.44497862247858,4.38593871737226,-1.25508907666667,"196294","IMMP1L","inner mitochondrial membrane peptidase subunit 1",0.999995117998919,34,0.966,0.29790275681836,952,1429,4.88200067749618e-06,4.38593871737226,1429,FALSE
"229032_at",6.122940461,0.00881986653784218,0.00105257666500997,-4.45620606580313,-1.24799016488717,-1.08450826866667,"9671","WSCD2","WSC domain containing 2",0.998947423244054,42,0.958,0.202897737929255,1301,1622,0.00105257666500997,-1.24799016488717,1622,FALSE
"229128_s_at",9.64117567533333,3.21500451071533e-05,5.2299966740231e-07,-10.6599148760604,6.71318248131205,-1.19263838266667,"81611","ANP32E","acidic nuclear phosphoprotein 32 family member E",0.999999477000306,31,0.969,0.65263548766774,138,889,5.2299966740231e-07,6.71318248131205,889,FALSE
"229201_at",5.65992447566667,0.000106824554013761,2.96979098492762e-06,-8.90270463243177,4.9060560441968,-1.52028683066667,"5063","PAK3","p21 (RAC1) activated kinase 3",0.999997030208777,31,0.969,0.143710175230659,1468,1352,2.96979098492762e-06,4.9060560441968,1352,FALSE
